belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,release_year,cast,keywords,cast_size,crew_size,director,text,weighted_rating,ROI
1,19000000.0,"['Horror', 'Action', 'Thriller', 'Crime']",755,en,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",15.339153,"['A Band Apart', 'Dimension Films', 'Los Hooligans Productions']",1996-01-19,25836616.0,108.0,Released,One night is all that stands between them and freedom. But it's going to be a hell of a night.,From Dusk Till Dawn,6.9,1644.0,1996.0,"['georgeclooney', 'quentintarantino', 'harveykeitel']","['danc', 'brotherbrotherrelationship', 'sexualobsess', 'showdown', 'sheriff', 'erotic', 'nuditi', 'bankrobb', 'vampir', 'holywat', 'sieg', 'stripper', 'priest', 'explos', 'extremeviol', 'bankrobberi', 'preacher', 'hostagesitu', 'crucifix', 'recreationalvehicl', 'bloodspurt', 'conveniencestor', 'femalevampir']",33,117,"['robertrodriguez', 'robertrodriguez', 'robertrodriguez']",danc brotherbrotherrelationship sexualobsess showdown sheriff erotic nuditi bankrobb vampir holywat sieg stripper priest explos extremeviol bankrobberi preacher hostagesitu crucifix recreationalvehicl bloodspurt conveniencestor femalevampir georgeclooney quentintarantino harveykeitel robertrodriguez robertrodriguez robertrodriguez Horror Action Thriller Crime,6.866477718054389,1.3598218947368421
0,50000000.0,"['Action', 'Thriller', 'Romance']",11859,en,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",5.912223,"['Silver Pictures', 'Warner Bros.']",1995-11-03,11534477.0,91.0,Released,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...,Fair Game,4.1,54.0,1995.0,"['williambaldwin', 'cindycrawford', 'stevenberkoff']","['bomb', 'miami', 'sex', 'detect', 'handcuff', 'basedonnovel', 'hostag', 'fbi', 'kidnap', 'russian', 'kgb', 'chase', 'sadism', 'parkinggarag', 'pizza', 'policeprotect', 'psychopath', 'remak', 'carcrash', 'conspiraci', 'ontherun', 'fugit', 'shootout', 'gunfight', 'sadist', 'footchas', 'policedetect', 'policest', 'carchas', 'heldatgunpoint', 'fbiag', 'doublecross', 'cultfilm', 'computerhack', 'machinegun', 'swatteam', 'grenadelaunch', 'underwaterscen', 'rogueag', 'damselindistress']",18,14,"['andrewsipes', 'andrewsipes', 'andrewsipes']",bomb miami sex detect handcuff basedonnovel hostag fbi kidnap russian kgb chase sadism parkinggarag pizza policeprotect psychopath remak carcrash conspiraci ontherun fugit shootout gunfight sadist footchas policedetect policest carchas heldatgunpoint fbiag doublecross cultfilm computerhack machinegun swatteam grenadelaunch underwaterscen rogueag damselindistress williambaldwin cindycrawford stevenberkoff andrewsipes andrewsipes andrewsipes Action Thriller Romance,4.537259422621548,0.23068954
1,20000000.0,"['Horror', 'Science Fiction']",9102,en,"(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",12.758848,"['The Movie Network (TMN)', 'Allegro Films', 'Fuji Eight Company Ltd.']",1995-09-08,5781885.0,108.0,Released,The last scream you hear will be your own.,Screamers,6.1,154.0,1995.0,"['peterweller', 'roydupuis', 'jenniferrubin']","['manvsmachin', 'alienplanet', 'struggleforsurviv']",9,35,"['christianduguay', 'christianduguay', 'christianduguay']",manvsmachin alienplanet struggleforsurviv peterweller roydupuis jenniferrubin christianduguay christianduguay christianduguay Horror Science Fiction,5.946116870969935,0.28909425
0,8000000.0,"['Drama', 'Crime']",400,en,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,4.486179,['Miramax Films'],1995-12-01,529766.0,116.0,Released,Protect. Love. Honor. Avenge.,Things to Do in Denver When You're Dead,6.7,87.0,1995.0,"['andygarcía', 'christopherlloyd', 'williamforsythe']","['fathersonrelationship', 'bountyhunt', 'boat', 'wayoflif', 'coffin', 'denver', 'godmoth', 'paranoia', 'hitman', 'friendship', 'psychopath', 'reveng', 'murder', 'independentfilm', 'mafia', 'diner', 'blood', 'gangster', 'violenc', 'illegalprostitut', 'extramaritalaffair']",14,8,"['garyfleder', 'garyfleder', 'garyfleder']",fathersonrelationship bountyhunt boat wayoflif coffin denver godmoth paranoia hitman friendship psychopath reveng murder independentfilm mafia diner blood gangster violenc illegalprostitut extramaritalaffair andygarcía christopherlloyd williamforsythe garyfleder garyfleder garyfleder Drama Crime,6.294394168961622,0.06622075
0,38000000.0,"['Action', 'Drama']",10534,en,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,9.568604,"['Hollywood Pictures', 'Largo Entertainment', 'Scott Free Productions']",1996-02-02,10300000.0,129.0,Released,,White Squall,6.3,86.0,1996.0,"['jeffbridges', 'carolinegoodall', 'johnsavage']","['sailingtrip', 'diari', 'sail', 'surviv', 'comingofag', 'teenageboy', 'disciplin', 'shipcaptain', 'caribbean', 'malebond', 'seasick', 'stormatsea', '1960s']",15,10,"['ridleyscott', 'ridleyscott', 'ridleyscott']",sailingtrip diari sail surviv comingofag teenageboy disciplin shipcaptain caribbean malebond seasick stormatsea 1960s jeffbridges carolinegoodall johnsavage ridleyscott ridleyscott ridleyscott Action Drama,6.003438748870395,0.2710526315789474
0,8169363.0,"['Crime', 'Drama', 'Thriller']",2086,en,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",6.848591,['Paramount Pictures'],1995-11-22,8175346.0,90.0,Released,,Nick of Time,6.1,190.0,1995.0,"['johnnydepp', 'courtneychase', 'charless.dutton']","['assassin', 'trainstat', 'polit', 'losangel']",12,10,"['johnbadham', 'johnbadham', 'johnbadham']",assassin trainstat polit losangel johnnydepp courtneychase charless.dutton johnbadham johnbadham johnbadham Crime Drama Thriller,5.970738171614745,1.000732370443081
0,47000000.0,"['Drama', 'Horror', 'Thriller', 'Romance']",9095,en,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",12.866139,"['TriStar Pictures', 'NFH Productions']",1996-02-23,12379402.0,104.0,Released,The untold story of Jekyll and Hyde,Mary Reilly,5.7,77.0,1996.0,"['juliaroberts', 'johnmalkovich', 'georgecole']","['servant', 'monster', 'laboratori', 'jekyllandhyd', '19thcenturi']",11,14,"['stephenfrears', 'stephenfrears', 'stephenfrears']",servant monster laboratori jekyllandhyd 19thcenturi juliaroberts johnmalkovich georgecole stephenfrears stephenfrears stephenfrears Drama Horror Thriller Romance,5.561750791190337,0.2633915319148936
0,14000000.0,"['Comedy', 'Horror', 'Romance']",12158,en,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",9.071127,['Paramount Pictures'],1995-10-26,19800000.0,100.0,Released,A comic tale of horror and seduction.,Vampire in Brooklyn,4.5,113.0,1995.0,"['eddiemurphy', 'angelabassett', 'allenpayne']","['vampir', 'halfvampir']",9,11,"['wescraven', 'wescraven', 'wescraven']",vampir halfvampir eddiemurphy angelabassett allenpayne wescraven wescraven wescraven Comedy Horror Romance,4.671054652792688,1.4142857142857144
0,50000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",9208,en,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",14.957626,"['Twentieth Century Fox Film Corporation', 'WCG Entertainment Productions', 'Mark Gordon Productions']",1996-02-09,150270147.0,108.0,Released,Prepare to Go Ballistic.,Broken Arrow,5.7,459.0,1996.0,"['johntravolta', 'christianslater', 'samanthamathis']","['helicopt', 'river', 'captain', 'underground', 'mexicanstandoff', 'countdown', 'pilot', 'fistfight', 'canyon', 'major', 'betray', 'gunfight', 'train', 'explos', 'desert', 'militari', 'box', 'abandonedmin']",15,17,"['johnwoo', 'johnwoo', 'johnwoo']",helicopt river captain underground mexicanstandoff countdown pilot fistfight canyon major betray gunfight train explos desert militari box abandonedmin johntravolta christianslater samanthamathis johnwoo johnwoo johnwoo Action Adventure Drama Thriller,5.668656049824531,3.00540294
0,7000000.0,"['Comedy', 'Crime', 'Drama']",13685,en,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",6.904831,"['Gracie Films', 'Columbia Pictures Corporation']",1996-02-21,560069.0,91.0,Released,"They're not really criminals, but everyone's got to have a dream.",Bottle Rocket,6.8,285.0,1996.0,"['lukewilson', 'owenwilson', 'lumicavazos']","['brotherbrotherrelationship', 'robberi', 'burglar', 'languagebarri', 'motel', 'independentfilm', 'psychiatrichospit', 'maid', 'theft', 'nervousbreakdown', 'escapad']",12,18,"['wesanderson', 'wesanderson', 'wesanderson']",brotherbrotherrelationship robberi burglar languagebarri motel independentfilm psychiatrichospit maid theft nervousbreakdown escapad lukewilson owenwilson lumicavazos wesanderson wesanderson wesanderson Comedy Crime Drama,6.6347377769166185,0.08000985714285715
0,12000000.0,['Comedy'],9614,en,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",9.592265,"['Universal Pictures', 'Brillstein-Grey Entertainment', 'Robert Simonds Productions']",1996-02-16,41205099.0,92.0,Released,He doesn't play golf... he destroys it.,Happy Gilmore,6.5,767.0,1996.0,"['adamsandler', 'benstiller', 'christophermcdonald']","['lossofmoth', 'lossoffath', 'golf', 'sport', 'tax']",17,10,"['dennisdugan', 'dennisdugan', 'dennisdugan']",lossofmoth lossoffath golf sport tax adamsandler benstiller christophermcdonald dennisdugan dennisdugan dennisdugan Comedy,6.446778165353264,3.43375825
0,24000000.0,"['Drama', 'Romance']",688,en,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,5.951077,"['Amblin Entertainment', 'Malpaso Productions', 'Warner Bros.']",1995-05-28,182016617.0,135.0,Released,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,The Bridges of Madison County,7.3,397.0,1995.0,"['merylstreep', 'clinteastwood', 'anniecorley']","['farewel', 'adulteri', 'loveatfirstsight', 'photograph', 'wifehusbandrelationship', 'iowa', ""loveofone'slif"", 'motherrol', 'bridg', 'housewif', 'lovelett', 'peasant', 'marriagecrisi', 'photographi', 'unsoci', 'secretlov']",12,13,"['clinteastwood', 'clinteastwood', 'clinteastwood']",farewel adulteri loveatfirstsight photograph wifehusbandrelationship iowa loveofone'slif motherrol bridg housewif lovelett peasant marriagecrisi photographi unsoci secretlov merylstreep clinteastwood anniecorley clinteastwood clinteastwood clinteastwood Drama Romance,7.138231686604902,7.584025708333333
0,72000000.0,"['Action', 'Drama', 'History', 'War']",197,en,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",20.75515,"['Icon Entertainment International', 'The Ladd Company', 'B.H. Finance C.V.']",1995-05-24,210000000.0,177.0,Released,Every man dies. Not every man truly lives.,Braveheart,7.7,3404.0,1995.0,"['melgibson', 'catherinemccormack', 'sophiemarceau']","['individu', 'scotland', 'inlovewithenemi', 'legend', 'independ', 'ideal', 'revolt', 'tyranni']",55,67,"['melgibson', 'melgibson', 'melgibson']",individu scotland inlovewithenemi legend independ ideal revolt tyranni melgibson catherinemccormack sophiemarceau melgibson melgibson melgibson Action Drama History War,7.675724364237662,2.9166666666666665
0,1300000.0,"['Crime', 'Drama']",103,en,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",14.092713,"['Columbia Pictures Corporation', 'Italo/Judeo Productions', 'Bill/Phillips']",1976-02-07,28262574.0,114.0,Released,"On every street in every city, there's a nobody who dreams of being a somebody.",Taxi Driver,8.1,2632.0,1976.0,"['robertdeniro', 'cybillshepherd', 'harveykeitel']","['vietnamveteran', 'taxi', 'obsess', 'drugdeal', 'nightshift', 'vigilant', 'alien', 'misanthrop', 'shottodeath', 'illegalprostitut', 'loner']",30,46,"['martinscorsese', 'martinscorsese', 'martinscorsese']",vietnamveteran taxi obsess drugdeal nightshift vigilant alien misanthrop shottodeath illegalprostitut loner robertdeniro cybillshepherd harveykeitel martinscorsese martinscorsese martinscorsese Crime Drama,8.06359808346956,21.74044153846154
0,7500000.0,"['Crime', 'Action', 'Comedy', 'Thriller']",33542,cn,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",12.314278,"['New Line Cinema', 'Golden Harvest Company']",1995-01-30,32392047.0,91.0,Released,No Fear. No Stuntman. No Equal.,Rumble in the Bronx,6.5,245.0,1995.0,"['jackiechan', 'anitamui', 'françoiseyip']","['newyork', 'martialart', 'supermarket', 'gangwar', 'gang', 'wed', 'diamond', 'bronx', 'duringcreditssting']",9,4,"['stanleytong', 'stanleytong', 'stanleytong']",newyork martialart supermarket gangwar gang wed diamond bronx duringcreditssting jackiechan anitamui françoiseyip stanleytong stanleytong stanleytong Crime Action Comedy Thriller,6.347557459333277,4.3189396
